epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,342.571,0.69424,1.45375,0.853,0.20576,0.16418,0.09352,0.02632,2.17591,8.09367,2.06387,0.00012502,0.00012502,0.00012502
163,344.663,0.69354,1.36393,0.85566,0.20259,0.16128,0.09514,0.02609,2.17112,8.02293,2.05648,0.000119494,0.000119494,0.000119494
164,346.767,0.65985,1.33291,0.84811,0.19026,0.15714,0.09171,0.02484,2.17598,7.96623,2.06372,0.000114094,0.000114094,0.000114094
165,348.854,0.67794,1.30609,0.85299,0.18502,0.15513,0.09354,0.02506,2.18664,7.97542,2.07761,0.000108822,0.000108822,0.000108822
166,350.934,0.67967,1.38328,0.87571,0.196,0.15222,0.09471,0.0241,2.18631,7.90019,2.07467,0.000103679,0.000103679,0.000103679
167,353.017,0.69269,1.38568,0.85892,0.18979,0.16214,0.0937,0.02485,2.18889,7.86376,2.07257,9.86659e-05,9.86659e-05,9.86659e-05
168,355.1,0.69759,1.39489,0.83811,0.17161,0.15565,0.09036,0.02528,2.19551,7.83303,2.0833,9.37843e-05,9.37843e-05,9.37843e-05
169,357.179,0.71125,1.42264,0.89825,0.17585,0.14986,0.08632,0.02397,2.20673,7.86865,2.09831,8.90352e-05,8.90352e-05,8.90352e-05
170,359.284,0.67318,1.2578,0.83041,0.17743,0.14719,0.08228,0.02289,2.22377,7.94895,2.12153,8.442e-05,8.442e-05,8.442e-05
171,361.411,0.69858,1.35876,0.86721,0.17446,0.15821,0.0834,0.02336,2.22908,7.97207,2.13041,7.99397e-05,7.99397e-05,7.99397e-05
172,363.532,0.65052,1.26288,0.84493,0.17303,0.165,0.08309,0.02284,2.23829,7.97508,2.14955,7.55954e-05,7.55954e-05,7.55954e-05
173,365.657,0.66731,1.35961,0.87144,0.18017,0.14725,0.08242,0.02241,2.24391,7.98294,2.16176,7.13883e-05,7.13883e-05,7.13883e-05
174,367.759,0.71133,1.36234,0.87738,0.17528,0.15158,0.08136,0.02225,2.24812,7.97801,2.17028,6.73192e-05,6.73192e-05,6.73192e-05
175,369.883,0.67277,1.35941,0.85604,0.17659,0.153,0.08145,0.02184,2.24494,7.95556,2.16681,6.33893e-05,6.33893e-05,6.33893e-05
176,371.963,0.69474,1.30222,0.87219,0.17731,0.14339,0.08153,0.02217,2.24178,7.94492,2.16206,5.95995e-05,5.95995e-05,5.95995e-05
177,374.045,0.65683,1.24659,0.8414,0.1809,0.14542,0.08153,0.02117,2.24098,7.94716,2.16529,5.59508e-05,5.59508e-05,5.59508e-05
178,376.119,0.63962,1.23627,0.84434,0.17628,0.14542,0.08044,0.02107,2.24491,7.95066,2.17449,5.2444e-05,5.2444e-05,5.2444e-05
